Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,glassdoor est,min_salary,max_salary,avg_salary,Age,Job,Seniority,Python,R,SQL,AWS,Excel,GCP,Azure,Spark,PyTorch,TensorFlow,Tableau,Keras
3.7,Takeda Pharmaceuticals, MA, Japan,10000+ employees,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,113,196,154,239,data engineer,Not Specified,0,0,1,1,1,0,0,1,0,1,0,0
2.6,Software Engineering Institute, PA, PA,501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,1,1,81,167,124,36,mle,senior,0,0,0,0,0,0,0,0,0,0,0,0
3.4,"Remedy BPCI Partners, LLC.", NY, CT,201 to 500 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,2,1,69,121,95,9,data scientist,Not Specified,1,0,1,1,0,0,0,1,0,1,1,0
4.4,Maven Wave Partners, IL, IL,201 to 500 employees,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),1,1,97,160,128,12,data scientist,senior,1,0,1,1,1,1,1,0,0,1,1,0
3.2,The Climate Corporation, CA, CA,501 to 1000 employees,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,3,1,150,238,194,14,data scientist,senior,0,0,0,1,1,0,0,0,0,0,0,0
3.5,Crossix Solutions, NY, NY,201 to 500 employees,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,1,1,77,132,104,15,data scientist,Not Specified,1,0,1,1,1,0,0,1,0,1,0,0
3.7,Vail Health, CO, CO,501 to 1000 employees,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),1,1,56,91,73,54,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
4.2,Clarity Insights, NC, IL,201 to 500 employees,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,1,1,59,112,85,12,data engineer,Not Specified,1,0,1,0,1,0,0,0,0,1,0,0
4.2,The Church of Jesus Christ of Latter-day Saints, UT, UT,10000+ employees,1992,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,1,1,35,65,50,28,analyst,Not Specified,0,0,1,1,1,0,0,0,0,0,0,0
3.1,NCSOFT, CA, South Korea,1001 to 5000 employees,1997,Company - Public,Video Games,Media,$10+ billion (USD),3,1,79,147,113,23,data engineer,Not Specified,1,0,1,1,1,0,0,1,0,1,0,0
3.9,GSK, MA, United Kingdom,10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,62,119,90,190,data science related jobs,Not Specified,0,0,0,1,0,0,0,0,0,0,0,0
4.3,Factual, CA, CA,51 to 200 employees,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,1,1,119,187,153,12,data scientist,senior,1,0,0,0,1,0,0,1,0,0,0,0
3.3,TriNet, CA, CA,1001 to 5000 employees,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),3,1,90,157,123,32,analyst,Not Specified,0,0,1,0,1,0,0,0,0,1,1,0
3.9,Signpost, NY, NY,201 to 500 employees,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),1,1,32,62,47,10,analyst,senior,0,0,1,0,0,0,0,1,0,0,0,0
3.5,Central California Alliance for Health, CA, CA,501 to 1000 employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),1,1,42,86,64,24,manager,Not Specified,0,0,1,0,0,0,0,0,0,1,1,0
4.0,Adobe, CA, CA,10000+ employees,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),2,1,116,208,162,38,data science related jobs,Not Specified,1,0,1,0,1,0,0,0,0,1,1,0
3.9,AstraZeneca, NY, United Kingdom,10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,102,172,137,107,data scientist,senior,1,0,0,0,0,0,0,0,0,1,0,0
3.0,Pilot Flying J Travel Centers LLC, TN, TN,10000+ employees,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),3,1,69,127,98,62,data engineer,senior,1,0,1,0,0,0,0,0,0,0,0,0
3.7,Swiss Re, NY, Switzerland,10000+ employees,1863,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),3,1,86,144,115,157,data scientist,Not Specified,1,0,1,0,1,0,0,0,0,0,0,0
3.5,Sartorius, CO, Germany,5001 to 10000 employees,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),1,1,102,165,133,150,data scientist,senior,1,0,0,0,1,0,0,0,0,0,0,0
4.0,Pinnacol Assurance, CO, CO,501 to 1000 employees,1915,Nonprofit Organization,Insurance Carriers,Insurance,$500 million to $1 billion (USD),1,1,74,124,99,105,data engineer,Not Specified,1,0,1,1,0,1,0,0,0,1,0,0
3.3,Palermo's Pizza, WI, WI,501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,1,1,40,68,54,56,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
3.2,Equian LLC, TN, IN,1001 to 5000 employees,2004,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,1,1,76,142,109,16,data engineer,senior,0,0,0,1,1,0,1,0,0,0,0,0
3.4,MetroStar Systems, MD, VA,201 to 500 employees,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),1,1,76,142,109,21,data engineer,Not Specified,0,0,0,1,0,0,0,0,0,0,0,0
4.4,MathWorks, MA, MA,1001 to 5000 employees,1984,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),1,1,108,171,139,36,data scientist,senior,1,0,1,0,0,0,0,0,0,0,1,0
3.3,Liberty Mutual Insurance, IL, MA,10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),3,1,202,306,254,108,director,Not Specified,1,0,0,0,0,0,0,0,0,0,0,0
3.2,Information Builders, NY, NY,1001 to 5000 employees,1975,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,3,1,91,159,125,45,mle,Not Specified,1,0,1,1,1,1,1,0,1,1,0,0
3.8,Novartis, MA, Switzerland,10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),1,1,80,133,106,24,data science related jobs,senior,1,0,1,0,0,0,0,0,0,1,1,0
2.9,Audentes Therapeutics, CA, CA,201 to 500 employees,2012,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,3,1,49,97,73,8,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,1,0,0
2.7,Advanced BioScience Laboratories, MD, MD,201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),1,1,49,113,81,59,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,1,0,0
3.6,Beebe Healthcare, DE, DE,1001 to 5000 employees,1935,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),1,1,49,79,64,85,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
3.1,Reynolds American, NC, NC,5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),1,1,65,134,99,145,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.3,National Interstate, OH, OH,501 to 1000 employees,1989,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),1,1,32,59,45,31,analyst,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
3.7,The Hanover Insurance Group, MA, MA,5001 to 10000 employees,1852,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),1,1,39,69,54,168,analyst,Not Specified,0,0,1,0,0,0,0,0,0,0,0,0
4.5,Moser Consulting, IN, IN,51 to 200 employees,1996,Company - Private,Consulting,Business Services,$25 to $50 million (USD),1,1,87,158,122,24,data engineer,senior,1,0,1,1,0,1,1,1,0,1,0,0
3.0,Greenway Health, FL, FL,1001 to 5000 employees,1977,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3,1,27,48,37,43,analyst,Not Specified,0,0,1,0,1,0,0,0,0,1,0,0
3.8,Fareportal, NY, NY,1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),3,1,36,71,53,18,analyst,Not Specified,1,0,1,0,1,0,0,0,0,1,0,0
3.9,TransUnion, IL, IL,5001 to 10000 employees,1968,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),1,1,107,173,140,52,data scientist,senior,1,0,1,0,1,0,0,0,0,0,0,0
3.2,MITRE, VA, MA,5001 to 10000 employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),3,1,56,99,77,62,data science related jobs,senior,0,0,0,0,0,0,0,0,0,1,0,0
3.1,Reynolds American, NC, NC,5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),1,1,80,155,117,145,data science related jobs,senior,0,0,0,0,1,0,0,0,0,0,0,0
2.4,Crown Bioscience, CA, CA,501 to 1000 employees,2006,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),1,1,43,98,70,14,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,1,0,0
2.9,Q2 Solutions, NY, NC,1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,1,1,44,96,70,5,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
4.8,HOVER, CA, CA,51 to 200 employees,2011,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),1,1,45,78,61,9,manager,Not Specified,0,0,1,0,1,0,0,0,0,0,1,0
2.9,Q2 Solutions, GA, NC,1001 to 5000 employees,2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,1,1,50,110,80,5,data science related jobs,senior,0,0,0,0,1,0,0,0,0,0,0,0
4.7,Oversight Systems, GA, GA,51 to 200 employees,2003,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),1,1,60,99,79,17,data scientist,Not Specified,1,0,1,0,1,0,0,0,1,1,0,1
4.7,Confluent, CA, CA,501 to 1000 employees,2014,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),1,1,130,206,168,6,data scientist,Not Specified,1,0,1,0,1,0,0,0,0,1,1,0
3.4,Arbella Insurance, MA, MA,1001 to 5000 employees,1988,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),1,1,61,119,90,32,data engineer,Not Specified,0,0,1,0,1,0,0,1,0,1,0,0
3.9,Life360, CA, CA,51 to 200 employees,2008,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,1,1,99,178,138,12,analyst,senior,1,0,1,0,0,0,0,0,0,0,1,0
3.6,IQVIA, PA, NC,10000+ employees,2017,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),3,1,86,137,111,3,data science related jobs,senior,0,0,0,0,0,0,0,0,0,1,0,0
3.6,MassMutual, MA, MA,5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),1,1,37,100,68,169,manager,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.9,GSK, MA, United Kingdom,10000+ employees,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,58,111,84,190,data science related jobs,senior,0,0,0,1,0,0,0,0,0,0,0,0
4.4,Eventbrite, TN, CA,1001 to 5000 employees,2006,Company - Public,Internet,Information Technology,$100 to $500 million (USD),3,1,72,133,102,14,data engineer,senior,1,0,1,1,0,0,0,1,0,1,0,0
2.6,Software Engineering Institute, PA, PA,501 to 1000 employees,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,1,1,56,91,73,36,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.6,Riverside Research Institute, OH, VA,501 to 1000 employees,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),1,1,61,126,93,53,data science related jobs,Not Specified,1,0,0,0,0,0,0,0,0,0,0,0
3.2,"Numeric, LLC", PA, PA,1 to 50 employees,1992,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),1,1,95,160,127,28,manager,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
4.2,The Church of Jesus Christ of Latter-day Saints, UT, UT,10000+ employees,1992,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,1,1,53,91,72,28,analyst,Not Specified,0,0,1,0,0,0,0,0,0,0,1,0
3.6,MassMutual, MA, MA,5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),1,1,101,158,129,169,data science related jobs,Not Specified,1,0,1,1,1,0,0,1,0,1,1,0
3.1,Icon Health and Fitness, UT, UT,1001 to 5000 employees,1977,Company - Private,Consumer Products Manufacturing,Manufacturing,$500 million to $1 billion (USD),3,1,33,61,47,43,analyst,Not Specified,1,0,1,0,1,0,0,0,0,0,1,0
3.8,Shipt, AL, AL,501 to 1000 employees,2014,Subsidiary or Business Segment,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,1,1,44,86,65,6,data engineer,Not Specified,1,0,1,1,1,0,0,1,0,1,0,0
3.8,Associated Banc-Corp, WI, WI,1001 to 5000 employees,1870,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),3,1,43,77,60,150,analyst,Not Specified,0,0,0,1,1,0,0,0,0,0,0,0
4.0,Pfizer, NY, NY,10000+ employees,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),1,1,125,210,167,171,data scientist,senior,0,0,0,1,1,0,0,0,0,0,0,0
3.8,Fareportal, NY, NY,1001 to 5000 employees,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),3,1,44,86,65,18,analyst,Not Specified,0,0,1,0,1,0,0,0,0,1,0,0
4.0,Novetta, VA, VA,501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3,1,69,119,94,8,analyst,senior,1,0,1,0,0,0,0,0,0,0,0,0
1.9,Moda Operandi, NY, NY,201 to 500 employees,2010,Company - Private,"Department, Clothing, & Shoe Stores",Retail,$100 to $500 million (USD),3,1,65,110,87,10,analyst,senior,1,0,1,0,1,0,0,0,0,1,0,0
4.0,Novetta, VA, VA,501 to 1000 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3,1,67,127,97,8,data engineer,senior,1,0,1,1,0,0,0,1,0,1,0,0
4.3,Genesys, NC, CA,5001 to 10000 employees,1990,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),3,1,78,147,112,30,data engineer,senior,1,0,0,1,0,0,0,1,0,1,0,0
3.6,MassMutual, MA, MA,5001 to 10000 employees,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),1,1,66,117,91,169,data science related jobs,Not Specified,0,0,1,1,1,0,0,1,0,0,0,0
3.3,Liberty Mutual Insurance, IN, MA,10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),3,1,37,66,51,108,data science related jobs,Not Specified,1,0,1,0,1,0,0,0,0,0,0,0
3.8,Novartis, MA, Switzerland,10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),1,1,86,143,114,24,data scientist,Not Specified,0,0,0,0,0,0,0,0,0,1,0,0
4.3,USEReady, NY, NY,201 to 500 employees,2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),1,1,84,146,115,9,data scientist,Not Specified,1,0,1,1,0,1,1,1,0,0,1,0
3.2,"Numeric, LLC", PA, PA,1 to 50 employees,1992,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),1,1,50,98,74,28,manager,Not Specified,1,0,1,1,0,0,1,0,0,0,0,0
4.7,QK, CA, CA,51 to 200 employees,1972,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),1,1,38,64,51,48,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.8,Novartis, MA, Switzerland,10000+ employees,1996,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),1,1,92,150,121,24,data scientist,senior,0,0,0,0,0,0,0,0,0,0,0,0
4.5,Demandbase, CA, CA,201 to 500 employees,2006,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),3,1,90,153,121,14,analyst,senior,0,0,1,0,0,0,0,0,0,1,1,0
3.1,Santander, MA, Spain,10000+ employees,1856,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),1,1,43,82,62,164,data science related jobs,Not Specified,1,0,1,0,1,0,0,0,0,1,0,0
3.9,Luminar Technologies, FL, FL,201 to 500 employees,2012,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,1,1,93,151,122,8,data scientist,senior,1,0,0,1,0,0,0,0,0,1,0,0
4.4,BRMi, VA, DC,51 to 200 employees,2004,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,1,1,61,109,85,16,data engineer,Not Specified,1,0,0,1,0,0,1,1,0,1,0,0
3.4,IntraEdge, AZ, AZ,501 to 1000 employees,2002,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),1,1,42,79,60,18,data engineer,Not Specified,1,0,1,1,0,0,0,1,0,0,0,0
3.9,Zest AI, CA, CA,51 to 200 employees,2009,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),1,1,139,221,180,11,data scientist,senior,1,0,1,0,1,0,0,0,0,1,0,0
4.7,Veterans United Home Loans, MO, MO,1001 to 5000 employees,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,1,1,40,101,70,18,data science related jobs,Not Specified,0,0,1,0,1,0,0,1,0,0,1,0
3.3,Peraton, VA, VA,1001 to 5000 employees,2017,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),1,1,84,153,118,3,data engineer,Not Specified,1,0,1,0,0,0,0,1,0,0,0,0
3.9,"Emtec, Inc.", IL, FL,501 to 1000 employees,1995,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),1,1,52,81,66,25,data science related jobs,Not Specified,1,0,1,0,0,0,0,0,0,1,1,0
3.4,PA Consulting, MA, United Kingdom,1001 to 5000 employees,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),3,1,81,134,107,77,data scientist,Not Specified,0,0,1,0,1,0,0,1,0,0,1,0
4.7,Praetorian, TX, TX,51 to 200 employees,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),1,1,97,180,138,10,data engineer,senior,1,0,1,0,0,0,0,1,0,1,0,0
2.7,Advanced BioScience Laboratories, MD, MD,201 to 500 employees,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),1,1,49,113,81,59,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,1,0,0
3.8,COUNTRY Financial, IL, IL,1001 to 5000 employees,1925,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),3,1,44,73,58,95,data engineer,Not Specified,1,0,1,0,1,0,0,1,0,0,0,0
3.4,Echo Global Logistics, IL, IL,1001 to 5000 employees,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),3,1,75,140,107,15,data engineer,senior,0,0,1,0,0,0,0,0,0,1,0,0
3.8,Agios Pharmaceuticals, MA, MA,501 to 1000 employees,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),1,1,84,157,120,12,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,1,0,0
3.9,Tapjoy, CA, CA,201 to 500 employees,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),2,1,40,87,63,13,manager,Not Specified,1,0,1,0,0,0,0,1,0,1,0,0
3.1,Reynolds American, KY, NC,5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),1,1,68,139,103,145,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,1,0,0
4.1,Mentor Graphics, CA, OR,5001 to 10000 employees,1981,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),3,1,72,142,107,39,data scientist,Not Specified,1,0,0,0,1,0,0,0,0,1,0,1
3.7,Maxar Technologies, VA, CO,5001 to 10000 employees,1992,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),1,1,74,137,105,28,data engineer,Not Specified,1,0,1,0,0,0,0,1,0,1,0,0
2.8,ICW Group, CA, CA,501 to 1000 employees,1972,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),3,1,57,109,83,48,data engineer,Not Specified,0,0,1,0,0,0,0,0,0,1,1,0
4.0,Glassdoor, CA, CA,1001 to 5000 employees,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,2,1,121,203,162,13,data engineer,senior,1,0,0,1,1,0,0,1,0,1,0,0
3.5,Esri, CA, CA,1001 to 5000 employees,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),1,1,52,85,68,51,data science related jobs,Not Specified,1,0,0,0,1,0,0,1,1,1,0,0
3.4,Assurant, OH, NY,10000+ employees,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),3,1,81,140,110,42,data scientist,senior,0,0,1,0,1,0,0,0,1,1,0,0
3.7,F&G, IA, IA,201 to 500 employees,1992,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),1,1,83,148,115,28,data engineer,senior,1,0,1,0,1,0,0,0,0,0,1,0
3.0,Exelixis, CA, CA,501 to 1000 employees,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,3,1,59,116,87,26,data science related jobs,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
3.8,PNNL, WA, WA,1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),3,1,60,101,80,55,data scientist,senior,0,0,0,0,0,0,0,0,1,1,0,0
4.6,GreatAmerica Financial Services, IA, IA,501 to 1000 employees,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),1,1,31,55,43,28,analyst,Not Specified,0,0,1,0,1,0,0,0,0,0,1,0
4.4,Acceleron Pharma, MA, MA,201 to 500 employees,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,1,1,102,178,140,17,director,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
4.0,Pfizer, MA, NY,10000+ employees,1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),1,1,136,208,172,171,director,Not Specified,0,0,0,1,0,0,0,0,0,1,0,0
3.0,AmeriHealth Caritas, PA, PA,5001 to 10000 employees,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),3,1,48,85,66,37,analyst,senior,0,0,1,0,1,0,0,0,0,1,1,0
3.0,Exelixis, CA, CA,501 to 1000 employees,1994,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,3,1,71,129,100,26,data science related jobs,senior,0,0,0,0,1,0,0,0,0,0,0,0
4.7,Strategic Employment Partners, CA, CA,51 to 200 employees,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),1,1,66,123,94,14,data engineer,senior,1,0,0,1,0,1,0,0,0,0,0,0
4.2,Grand Rounds, CA, CA,501 to 1000 employees,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,1,1,171,272,221,9,manager,Not Specified,1,0,1,0,1,1,1,0,0,1,0,0
3.8,PNNL, WA, WA,1001 to 5000 employees,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),3,1,92,146,119,55,data scientist,senior,0,0,0,0,0,0,0,0,1,1,0,0
3.5,"SPINS, LLC", IL, IL,201 to 500 employees,1995,Company - Private,Consulting,Business Services,$50 to $100 million (USD),1,1,65,126,95,25,data engineer,Not Specified,1,0,1,0,0,0,0,0,0,1,0,0
3.3,Liberty Mutual Insurance, IL, MA,10000+ employees,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),3,1,150,239,194,108,director,Not Specified,1,0,0,0,0,0,0,0,0,0,0,0
3.2,Catholic Health Initiatives, NE, CO,10000+ employees,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),2,1,49,67,58,24,data science related jobs,Not Specified,0,0,0,0,0,0,0,0,0,0,0,0
2.7,FLEETCOR, TN, GA,5001 to 10000 employees,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),1,1,23,39,31,20,analyst,senior,0,0,0,0,1,0,0,0,0,0,1,0
3.3,DTCC, NJ, NY,1001 to 5000 employees,1973,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),1,1,118,228,173,47,analyst,senior,1,0,1,0,1,0,0,0,0,0,0,0
3.9,Southwest Research Institute, TX, TX,1001 to 5000 employees,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),3,1,52,91,71,73,data science related jobs,senior,1,0,1,1,1,1,1,0,0,1,0,0
3.1,Reynolds American, NC, NC,5001 to 10000 employees,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),1,1,47,101,74,145,data science related jobs,senior,0,0,0,0,1,0,0,0,0,1,0,0
3.7,Raytheon, AL, MA,10000+ employees,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),1,1,49,76,62,98,analyst,Not Specified,0,0,0,0,1,0,0,0,0,1,0,0
4.3,RTI International, NC, NC,1001 to 5000 employees,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),3,1,43,88,65,62,data science related jobs,senior,0,0,0,0,0,0,0,0,0,0,0,0
3.8,DICK'S Sporting Goods - Corporate, PA, PA,10000+ employees,1948,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),3,1,61,109,85,72,data scientist,Not Specified,1,0,1,0,0,0,0,0,1,1,0,0
3.9,AstraZeneca, MD, United Kingdom,10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),3,1,113,182,147,107,data scientist,senior,1,0,0,0,1,0,0,0,0,1,0,0
3.6,TRANZACT, NJ, NJ,1001 to 5000 employees,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,1,1,124,199,161,31,director,Not Specified,1,0,1,1,1,0,0,0,0,0,1,0
3.7,Carilion Clinic, VA, VA,10000+ employees,1899,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),1,1,58,104,81,121,data engineer,Not Specified,0,0,0,0,1,0,0,0,0,0,0,0
2.1,United BioSource, PA, PA,1001 to 5000 employees,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),2,1,52,93,72,17,analyst,senior,0,0,1,0,1,0,0,0,0,0,1,0
